ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2644185,120.5381,0.08270676,6.451793,43,87.11442,0.2694235,5.289706,45,94.12239,0.2656642,3.839428,50,79.42054,0.3333333,4.249467,33,96.89339,0.1729323,5.992422,48,105.1619,0.1290727,5.877113,40,80.67924,0.179198,6.222764,34,89.89365,0.2218045,5.10183,49,97.19438,0.2017544,6.666869,41,102.341,0.264411,8.714425,45,82.55241,0.2280702,4.588748,40,84.96218,0.4110276,5.584181,44,75.243,0.3909774,4.502842,41,74.18677,0.4448622,4.603382,40,92.97441,0.1666667,7.142566,34,86.59222,0.2293233,6.688137,34
ILMN_2694257,556.2007,0,18.50123,53,487.3445,0,15.82247,47,598.9338,0,23.99284,41,537.8831,0,27.83829,42,499.395,0,16.10643,43,510.6591,0,17.02552,54,344.2987,0,13.37615,48,594.4012,0,25.79382,37,721.8673,0,33.40515,36,765.5103,0,36.89649,37,430.1934,0,33.71399,48,482.2687,0,28.73049,40,407.2904,0,22.07928,52,465.7031,0,26.90261,29,558.8562,0,27.02095,32,398.1735,0,24.31823,45
ILMN_1217786,71.23898,0.7368421,3.839246,35,66.41637,0.7857143,3.324684,38,93.41738,0.2694235,4.971961,50,75.12009,0.4197995,5.926003,39,78.78213,0.3947369,4.604872,40,85.45792,0.3057644,5.81619,39,72.65036,0.3120301,4.585767,31,87.63524,0.2431078,5.211212,40,85.55095,0.368421,5.735896,42,80.3055,0.6428571,4.02356,37,69.51834,0.5614035,4.762196,35,81.95819,0.4799499,5.775,48,62.45002,0.8245614,3.985663,40,70.28207,0.5588973,6.771276,42,67.69102,0.7230576,3.993646,43,78.2989,0.3834586,6.613576,45
ILMN_3137520,98.63371,0.2230576,5.546229,24,85.59955,0.2869674,5.873185,42,103.194,0.1754386,6.389615,50,86.23038,0.2142857,6.59902,39,87.96066,0.254386,5.016907,36,82.08257,0.3734336,4.024692,36,88.1708,0.112782,4.65596,54,87.21167,0.2493734,4.860818,43,87.81142,0.3220551,7.389752,43,117.5471,0.141604,9.04148,46,86.49818,0.179198,5.469132,35,89.6622,0.3258145,4.711338,45,89.78033,0.1566416,6.279759,40,92.70115,0.1428571,7.025372,40,91.7567,0.1829574,4.312083,46,88.99578,0.2017544,4.282888,47
ILMN_1259178,80.95213,0.4711779,4.465874,31,61.48049,0.9185464,5.308823,28,80.2774,0.4874687,7.271542,32,71.29108,0.5250627,6.500908,28,67.91473,0.7042606,4.362464,31,76.63388,0.4749373,5.026488,38,60.71042,0.7443609,3.460756,36,71.02354,0.60401,5.166393,34,84.26391,0.39599,6.158178,35,88.71158,0.4298246,5.025729,36,69.83926,0.5526316,4.815742,38,75.83723,0.622807,4.747172,41,78.74519,0.3132832,6.585097,31,77.89173,0.3734336,6.263026,41,84.32311,0.2932331,5.559657,38,76.5847,0.4235589,4.006192,40
ILMN_2702643,97.66499,0.2330827,6.158805,37,85.74576,0.2869674,5.682645,34,92.58123,0.2819549,4.484851,45,84.94606,0.2293233,6.867032,31,91.25697,0.2243108,9.147738,26,95.53493,0.1904762,4.718597,46,70.37775,0.3847118,4.772737,28,86.54224,0.2606516,4.872717,37,91.69006,0.264411,10.65772,29,103.202,0.2556391,7.114287,36,83.27393,0.216792,8.455446,35,97.19862,0.2481203,6.075181,47,78.25494,0.3220551,6.785204,23,77.9236,0.3734336,5.637824,29,92.33351,0.1729323,6.638772,41,98.35506,0.1365915,13.2198,23
ILMN_2613149,63.93111,0.9298246,3.893812,46,67.41703,0.7431078,3.596552,38,64.69743,0.924812,2.884881,39,57.09658,0.9411027,3.3112,38,57.9377,0.9573935,2.528985,48,63.55804,0.8659148,3.856185,50,57.18999,0.8734336,4.218315,38,61.7341,0.8934837,4.284989,42,64.81789,0.9122807,4.562147,30,69.41981,0.9223058,5.579222,30,64.22497,0.7731829,3.640011,44,72.19144,0.7268171,4.046975,46,57.05777,0.9561403,4.320735,36,61.81615,0.8571429,5.412641,30,66.1803,0.7794486,3.565776,44,74.88828,0.4636591,5.993128,36
ILMN_3097156,85.73323,0.3872181,4.794929,46,82.1543,0.3508772,3.529094,32,89.33591,0.3132832,5.97325,36,109.0881,0.0689223,5.650439,51,85.60567,0.2907268,5.043936,33,87.37555,0.2794486,4.702317,42,79.84965,0.1854637,4.704031,35,96.11022,0.1591479,6.356784,29,125.4515,0.05764411,8.666195,42,110.6676,0.1829574,5.442379,39,79.91187,0.2844611,5.527517,45,88.24516,0.3483709,6.161046,40,86.0323,0.2005012,3.6621,44,84.09606,0.2368421,4.69471,44,92.894,0.1666667,5.831315,44,84.40967,0.2694235,6.688813,39
ILMN_2634537,79.70049,0.5025063,6.023277,31,67.80297,0.7305765,4.833625,33,71.47653,0.7431078,4.53588,36,57.8998,0.9285714,2.361456,37,68.85872,0.6641604,2.9903,47,59.14552,0.9573935,3.559373,33,65.21201,0.5325814,4.67147,37,65.51021,0.7944862,4.652631,34,68.09332,0.8421053,3.826683,27,78.41438,0.6929824,6.100428,34,64.32983,0.7719298,4.302932,31,77.62686,0.5827067,4.708148,35,68.54391,0.5964912,4.426432,38,77.82642,0.3734336,6.446733,27,70.65414,0.6328321,3.158053,47,66.77208,0.7192982,4.215784,40
ILMN_2611410,149.1186,0.02506266,7.887917,37,134.5854,0.02506266,10.4648,26,147.3187,0.02882206,11.99074,22,126.6688,0.03759398,7.348107,32,116.0078,0.07017544,10.69232,17,128.1447,0.04260652,10.56716,29,92.87428,0.0802005,6.490848,28,137.4353,0.02005013,12.18435,25,114.2303,0.09398496,10.21711,26,144.2044,0.04636591,11.37008,34,118.5663,0.02506266,11.58058,25,153.2036,0.01253133,9.610766,32,122.7982,0.01503759,10.62384,29,111.1533,0.06265664,11.48628,30,140.0649,0.007518797,12.15258,28,116.8124,0.04511278,8.091455,28
ILMN_1229613,2093.626,0,62.50565,38,1748.065,0,60.95554,34,1846.916,0,73.28816,37,1326.898,0,54.90209,33,1208.419,0,43.25113,39,1833.258,0,78.01645,33,1303.019,0,48.9475,41,1566.042,0,69.41588,35,1841.59,0,58.30417,26,2010.545,0,61.89426,38,1521.987,0,62.54905,32,2105.504,0,76.33564,39,1398.164,0,47.15828,57,1575.611,0,60.41426,41,1287.95,0,43.48604,33,1527.908,0,64.01819,32
ILMN_2626442,5591.289,0,174.4342,47,5875.195,0,186.73,45,6081.757,0,176.8197,48,5456.495,0,228.8632,53,4479.308,0,160.1274,44,5476.676,0,222.1559,37,3900.901,0,145.6199,50,6282.096,0,200.9328,52,7076.712,0,233.8781,50,5997.68,0,217.4663,33,6291.126,0,181.5692,42,6222.014,0,218.3431,44,4354.601,0,145.4044,41,6347.718,0,170.9269,51,5133.087,0,142.384,45,3555.716,0,123.1658,49
ILMN_1225233,94.10321,0.2769423,5.668539,46,81.75168,0.3546366,4.14873,47,94.0181,0.2656642,4.814038,37,91.85616,0.1691729,7.693202,25,80.71513,0.3596491,5.701624,32,87.04897,0.2857143,4.243552,45,70.17428,0.3922306,4.695736,30,82.883,0.3245614,5.289571,33,104.0205,0.1516291,7.975347,32,96.40687,0.3245614,4.786657,38,81.83588,0.2468672,6.097029,40,94.93681,0.2744361,5.582884,42,75.28941,0.3909774,4.941962,36,85.06152,0.216792,4.583549,51,90.60875,0.1992481,4.543547,47,76.77895,0.4210526,4.933448,41
ILMN_2670527,452.7896,0,17.63131,39,431.5408,0,21.29609,26,402.4402,0,16.41537,40,431.5316,0,19.95733,37,303.3353,0,11.97383,40,457.5531,0,18.35861,32,314.0116,0,17.13306,36,417.1122,0,12.97805,45,625.3392,0,25.26379,46,455.1361,0,20.53548,38,497.1083,0,19.13595,34,456.3976,0,28.26621,33,382.0472,0,14.90648,31,595.7578,0,28.07438,23,433.6128,0,15.79886,42,290.4738,0,15.71196,41
ILMN_2638354,809.9429,0,34.36999,34,641.2731,0,24.80988,51,823.5694,0,33.16105,42,703.7451,0,31.9862,37,626.7969,0,21.45328,46,721.3697,0,39.01758,33,433.777,0,20.73613,43,870.7204,0,39.03315,31,825.4868,0,26.45383,46,988.7776,0,40.44571,32,564.9249,0,21.59106,45,654.4514,0,49.06488,33,505.6941,0,22.89404,39,511.084,0,37.05427,38,604.0199,0,22.79992,45,706.8322,0,32.63873,34
ILMN_2811562,87.34489,0.358396,5.622565,43,93.52145,0.1867168,7.321955,36,91.63155,0.2882206,4.964534,35,68.98071,0.5914787,3.624986,46,74.36322,0.5100251,3.826034,45,87.91003,0.2694235,5.465457,35,67.78575,0.4573935,3.743559,58,83.43925,0.3107769,4.361943,43,77.41212,0.5451128,5.342699,35,85.357,0.508772,6.12844,42,68.68233,0.5927318,4.288198,35,73.98067,0.6804512,4.349893,30,77.07428,0.3433584,5.118163,41,78.90676,0.3483709,5.394106,42,68.52079,0.7017544,3.715049,35,83.36967,0.2919799,5.351225,49
ILMN_2733973,103.4408,0.179198,6.896495,53,83.03786,0.3358396,5.171861,38,93.51169,0.2694235,4.540062,48,83.81872,0.2431078,5.990692,34,82.67912,0.3333333,4.914,38,80.98918,0.3822055,4.693358,43,77.18899,0.2117794,4.517569,47,90.34608,0.216792,5.019179,40,102.9113,0.1578947,6.115731,40,99.86557,0.2882206,6.982199,32,73.21339,0.4473684,4.605361,48,101.7608,0.1954887,6.949573,49,74.07251,0.424812,3.949028,42,82.22485,0.2719298,5.300861,51,80.62407,0.3571429,3.566085,45,84.08509,0.2756892,4.196546,42
ILMN_1247309,71.11459,0.7406015,5.015703,33,80.33304,0.3746867,4.770918,43,69.36091,0.7932331,4.143492,31,79.01982,0.339599,4.333542,49,83.19711,0.3270677,4.291716,54,79.73811,0.4085213,5.626572,38,61.59507,0.697995,3.89442,38,72.71229,0.5463659,4.69291,33,82.9864,0.424812,6.298804,34,95.45934,0.3345865,6.151123,44,69.95261,0.5488722,3.278482,47,83.62862,0.443609,5.653024,36,64.45028,0.7481203,3.707259,26,84.3648,0.2330827,6.948053,36,74.51808,0.5112782,6.2696,36,78.79478,0.3721805,4.557035,39
ILMN_2842877,1259.54,0,37.93026,43,1233.059,0,49.55983,40,1524.792,0,31.04239,43,828.5089,0,32.66424,41,1201.088,0,38.24152,51,1172.057,0,35.57705,57,918.5651,0,43.3064,28,959.3152,0,33.31294,50,1112.421,0,46.4502,34,1626.392,0,56.28771,39,918.9554,0,30.95048,44,1082.085,0,41.80441,33,905.1591,0,27.26194,35,991.8077,0,35.29313,33,833.4005,0,22.81969,64,1042.515,0,49.13901,27
ILMN_2647273,130.9005,0.05263158,8.153705,30,122.8374,0.04761905,9.509398,30,114.9514,0.1140351,5.919514,39,111.5398,0.05764411,7.208282,35,110.7156,0.09022556,7.498751,39,114.0414,0.0764411,6.127615,33,87.78266,0.1140351,4.713995,40,110.014,0.08145364,7.522919,33,132.2279,0.03884712,9.942101,39,144.0054,0.04636591,11.9427,32,111.6902,0.03634085,7.593789,38,141.6267,0.03258145,10.6271,28,104.6983,0.06265664,6.194805,37,113.5101,0.05639098,8.65772,36,100.0522,0.1090226,4.237343,44,101.5569,0.1190476,5.63041,38
ILMN_2733091,84.08775,0.4122807,3.900477,20,84.4859,0.3032582,6.097831,28,106.0757,0.1654135,7.016821,34,87.08508,0.2067669,9.598657,18,84.67571,0.3057644,6.455418,15,97.94068,0.1666667,6.77717,29,76.77978,0.2218045,6.110128,31,86.22739,0.2631579,7.047794,28,104.3832,0.1491228,6.045559,36,84.42005,0.5388471,7.772298,24,77.83329,0.3195489,4.903101,32,92.37459,0.2957394,8.435651,26,84.15928,0.2255639,4.787156,23,93.06594,0.1378446,6.16939,24,88.54395,0.2255639,5.055105,36,97.04449,0.1428571,7.096332,32
ILMN_2712578,69.51237,0.7844611,5.424026,29,61.91943,0.9085213,3.170425,36,67.21371,0.8721805,4.387403,41,56.31075,0.9511278,3.448,30,57.05869,0.9761904,3.787772,38,69.45373,0.6967419,4.030602,38,55.96186,0.9097744,4.061161,23,60.81421,0.9110276,4.812931,35,69.5928,0.7994987,3.936341,38,62.78623,0.9874687,4.846163,39,64.76664,0.7568922,4.353183,49,67.29842,0.8546366,4.117916,35,61.19221,0.8684211,3.590125,41,52.35832,0.991228,3.799023,28,55.75209,0.9874687,3.805888,27,64.82967,0.8007519,3.096923,33
ILMN_2834451,299.4254,0,16.14044,28,327.0024,0,33.97933,30,305.0314,0,19.5085,34,271.2153,0,16.48441,31,287.2598,0,12.78125,38,259.6389,0,14.56753,36,208.4883,0,12.48562,38,292.9497,0,14.96926,34,333.2515,0,20.42884,34,406.2322,0,26.724,24,266.6439,0,19.91321,43,281.135,0,20.15085,38,248.2538,0,21.19891,28,263.8891,0,17.4899,28,277.8296,0,18.45186,39,268.3316,0,16.1888,50
ILMN_1251941,62.32206,0.9573935,6.262196,28,58.3232,0.9661654,4.954709,31,62.34443,0.9649123,3.157606,39,61.34735,0.8383459,4.145493,30,50.28702,1,3.25931,25,63.63591,0.8646616,4.448763,36,59.6188,0.783208,4.103759,27,60.04015,0.9298246,4.748378,26,65.96101,0.8934837,5.324235,39,70.76257,0.8909774,5.606285,37,60.02123,0.8972431,3.467574,29,58.62022,0.9887218,6.141198,28,60.49686,0.8834587,4.735695,29,61.45881,0.8734336,5.574311,29,63.67688,0.8421053,4.357875,36,59.76388,0.9411027,2.748171,37
ILMN_2855467,88.04646,0.3521303,7.880469,30,75.4631,0.481203,5.126751,35,86.87897,0.3533835,5.004992,48,76.7233,0.3796993,3.664713,45,84.98535,0.3032582,5.672187,31,75.51917,0.5025063,4.79493,36,67.64465,0.4586466,5.385042,39,78.11628,0.4097744,3.682556,44,78.5347,0.5137845,5.170953,43,84.17432,0.5413534,6.072888,34,69.18606,0.5726817,4.976251,37,91.93704,0.3032582,7.465406,47,65.96816,0.6904762,3.5156,30,67.06314,0.679198,4.435405,46,81.67882,0.3383459,5.142795,42,82.71741,0.3082707,5.625893,43
ILMN_2599692,76.66165,0.5927318,4.519346,29,66.57346,0.7807018,3.959168,37,73.86211,0.6704261,3.690376,42,76.13917,0.3947369,4.436438,43,69.13136,0.6516291,3.972687,33,74.60638,0.5225564,3.922893,37,62.04983,0.6829574,3.400836,35,81.26676,0.3483709,4.636088,40,78.59064,0.5125313,5.794657,36,87.17667,0.4611529,7.461654,37,66.07659,0.7017544,4.059519,41,86.73185,0.377193,7.036701,37,66.59834,0.6754386,3.977425,50,73.41632,0.4598998,5.321887,35,62.50236,0.8684211,2.853079,29,62.91025,0.8609022,3.251884,53
ILMN_3105343,810.3381,0,23.72151,32,836.2507,0,22.74406,41,854.8521,0,35.6727,37,598.6379,0,25.33681,36,619.2718,0,23.63017,37,855.6295,0,26.42409,45,513.4141,0,24.00241,34,684.1761,0,26.07146,37,856.9471,0,26.86283,49,964.1628,0,36.66441,34,666.1202,0,21.74898,40,1008.654,0,36.29154,41,636.3286,0,21.70527,43,679.5843,0,27.41936,36,583.5139,0,19.79197,37,666.8964,0,26.45654,44
ILMN_2678641,88.62534,0.3446115,6.063525,38,79.98997,0.377193,4.905368,41,75.09335,0.6265664,6.553925,28,63.96998,0.7619048,3.861203,42,78.88815,0.3909774,6.055298,36,86.28192,0.2932331,6.844128,31,71.57054,0.3508772,5.021461,39,74.63405,0.4761905,4.043254,47,78.88966,0.5037594,6.536527,29,75.74703,0.7756892,3.831896,27,70.17751,0.547619,4.391934,40,85.99699,0.3847118,5.500851,38,79.3418,0.3045113,5.560764,45,71.64379,0.5137845,5.640555,24,76.71405,0.4461153,4.818857,45,65.41681,0.7794486,3.301758,28
ILMN_2676243,283.0967,0,14.09359,38,281.5402,0,12.59816,36,265.1363,0,11.44929,43,174.6568,0.001253133,7.273718,42,205.353,0.002506266,8.41453,44,230.6595,0,7.359635,42,203.9228,0,7.797174,44,221.73,0,11.7433,32,214.5249,0.001253133,12.17561,47,265.2296,0,13.65959,42,255.7247,0,13.90521,46,261.9695,0,16.05025,35,252.8331,0,12.29758,35,270.5005,0,10.97352,31,175.7995,0.002506266,8.083874,43,169.8842,0.002506266,7.138191,31
ILMN_2944939,1780.096,0,71.99174,37,1640.101,0,53.5181,37,1884.511,0,61.03601,36,1652.853,0,43.17455,44,1563.435,0,56.28659,35,1609.47,0,48.1111,44,1152.829,0,38.39299,38,1794.406,0,62.10095,47,2094.994,0,67.90139,36,1925.955,0,54.29369,40,1395.801,0,41.22358,38,1884.211,0,75.71811,34,1235.965,0,46.31686,52,1317.868,0,51.95152,38,1442.808,0,46.99028,37,1522.919,0,53.78049,36
ILMN_2700393,67.7705,0.8358396,2.576188,30,74.0971,0.5238096,4.246506,54,76.89335,0.5802005,3.736553,43,64.85695,0.7268171,2.712256,37,70.67484,0.6190476,3.413315,51,69.06967,0.70802,3.868421,50,60.11735,0.7669173,3.098924,33,75.16978,0.4598998,6.090173,37,74.02158,0.650376,5.311139,36,82.78478,0.5714286,5.522597,43,76.20217,0.3596491,4.977902,49,79.14687,0.5438597,4.72862,31,76.93969,0.3483709,4.872916,43,81.40998,0.2794486,4.989651,47,72.56651,0.5689223,3.676921,37,75.01346,0.4611529,4.549896,50
ILMN_2816180,20904.17,0,433.1108,38,15458.42,0,513.7153,33,22600.67,0,598.3768,40,23428.62,0,679.3663,38,15575.59,0,422.8522,39,17927.33,0,665.9243,38,12462.48,0,195.5169,41,22869.95,0,677.7147,35,21990.75,0,534.2856,44,21216.91,0,462.7765,40,22083.12,0,438.6912,27,20991.18,0,764.8842,35,13382.04,0,322.3784,44,19372.99,0,515.6487,35,18120.68,0,389.6804,43,13836.38,0,428.4544,42
ILMN_3163261,104.6522,0.1716792,6.695779,40,101.6246,0.1378446,7.367974,34,96.5083,0.2393484,6.220688,40,83.19434,0.2493734,4.315723,40,87.01407,0.2706767,6.270728,31,85.7067,0.3007519,6.308177,27,85.61022,0.131579,4.812046,41,97.17265,0.1541353,5.125751,42,100.5256,0.1754386,6.584382,31,116.3393,0.1453634,7.868079,34,89.2157,0.1528822,4.969178,39,89.34898,0.3308271,3.887105,34,86.00749,0.2005012,5.581691,37,83.03566,0.2518797,5.98428,26,98.11285,0.1203008,6.078493,31,75.79091,0.4473684,3.412257,36
ILMN_2717345,86.68793,0.3759398,4.943345,40,78.2653,0.4172932,6.566728,25,84.80453,0.3909774,6.065066,39,72.78793,0.4699248,3.857281,35,85.39406,0.2957394,5.299567,35,86.83057,0.2869674,5.134001,45,76.51466,0.2293233,5.777165,27,79.57716,0.3809524,4.14039,47,76.4859,0.575188,7.176185,32,76.47213,0.7506266,4.46061,36,60.78727,0.8809524,5.095716,31,81.20145,0.4949875,6.446793,36,84.94512,0.2205514,5.807836,37,86.00045,0.1992481,5.907712,40,73.59344,0.5451128,3.273374,37,91.95712,0.1716792,7.411127,30
ILMN_1214165,81.99512,0.4486215,5.126024,44,67.73689,0.7330827,4.501792,36,88.12605,0.3245614,5.561631,37,81.9278,0.2769423,7.461637,28,72.58142,0.5601504,4.698153,36,48.9116,0.9987469,2.897416,30,59.08696,0.8045112,3.458427,32,78.45618,0.4022556,5.905801,33,77.58962,0.5413534,6.43556,42,69.76602,0.9160401,4.637171,26,69.86871,0.5501253,4.934794,43,83.78267,0.4398496,6.742315,32,74.94881,0.4022556,4.202592,49,62.0445,0.849624,4.010045,36,71.21363,0.6102757,3.37397,43,66.14571,0.7468672,4.227856,29
ILMN_1223072,61.82565,0.9649123,4.381723,33,65.13232,0.8233083,4.928234,32,76.3868,0.5914787,5.547453,30,55.86652,0.9511278,3.399755,31,69.6658,0.6453634,4.390431,43,61.37332,0.9172933,3.327411,29,60.70207,0.7456141,5.093134,34,61.00947,0.9085213,3.583307,40,70.76772,0.7669173,5.762863,36,81.14321,0.6177945,4.853615,40,60.88138,0.877193,4.421086,36,64.21644,0.9185464,4.286369,28,67.46774,0.6491228,4.113246,37,68.46891,0.6240602,5.094771,37,69.60922,0.6666667,3.619762,44,61.62763,0.8984963,6.290114,30
ILMN_2637413,71.88176,0.716792,3.958196,28,70.91582,0.6491228,4.546312,25,79.5315,0.5150376,4.663208,37,73.16407,0.4636591,5.396357,32,66.39384,0.7631579,5.864514,40,84.43669,0.3245614,6.754701,28,53.91203,0.9561403,3.206832,38,63.27048,0.8546366,3.873318,34,76.61596,0.5701754,7.020541,27,70.10457,0.9035088,4.523305,40,58.25673,0.924812,5.145172,31,90.39863,0.320802,7.015692,37,47.50121,1,3.188437,38,73.48158,0.4598998,5.448891,41,59.85146,0.933584,3.68988,37,68.86258,0.6528822,6.294389,27
ILMN_2742068,43634.64,0,1347.072,29,41334.16,0,1406.417,32,43561.32,0,976.5341,38,33952.17,0,1213.973,30,42766.05,0,1462.641,29,42589.51,0,1381.201,36,31406.69,0,812.9169,30,40040.56,0,1215.033,40,43783.77,0,1312.831,35,46983.64,0,1325.142,38,37155.17,0,901.1817,28,46992.36,0,1466.568,23,34517.22,0,857.2149,39,38507.83,0,1591.727,27,36192.01,0,784.7164,38,34135.39,0,762.9518,36
ILMN_1253808,230.1049,0,10.05507,50,203.2717,0.001253133,9.927253,51,210.885,0.001253133,11.8896,39,201.0349,0,11.87802,44,182.5542,0.002506266,10.09798,42,201.2026,0,11.38168,41,137.6132,0.002506266,7.713839,40,243.4561,0,14.34575,46,291.3207,0,15.41452,47,252.005,0,14.63695,34,197.4767,0,14.40291,43,206.5555,0.001253133,13.68894,49,209.108,0,14.74453,38,189.8332,0,12.55277,46,180.5453,0.002506266,9.758148,39,242.2377,0,14.33812,44
ILMN_1260453,74.53191,0.6453634,5.103519,40,74.18329,0.5213032,4.874282,43,69.0559,0.8082707,4.679994,31,56.42367,0.9473684,2.36088,32,70.54534,0.6215539,4.197821,30,69.22829,0.7042606,3.657814,43,63.60926,0.6165413,3.185231,45,71.16502,0.6002506,3.960255,32,84.45691,0.3872181,6.170057,34,74.20972,0.8258145,6.181406,34,62.62204,0.8308271,4.448644,44,79.0239,0.5463659,5.93408,48,62.17793,0.8270677,3.70284,45,62.97652,0.8283208,4.015352,44,90.37343,0.2017544,6.005571,37,63.21708,0.8433584,4.54489,40
ILMN_1242397,62.16521,0.9598997,3.815056,33,54.07123,0.9937344,3.774416,26,60.51724,0.9799499,3.997497,33,54.19107,0.9774436,2.883622,41,60.98264,0.9035088,2.633092,31,58.61754,0.9636592,4.016708,37,54.87741,0.9373434,3.237057,31,65.98674,0.7807018,4.129605,31,79.01228,0.4987469,5.080549,35,87.65648,0.4536341,10.45572,28,79.84655,0.2869674,6.420711,33,58.20888,0.9887218,3.685251,32,55.11435,0.9774436,2.97575,38,70.00119,0.5701754,7.118765,32,60.11192,0.9285714,3.40097,33,58.81158,0.9486216,3.884402,34
ILMN_1238053,74.9883,0.6278195,3.921337,46,68.69711,0.6992481,4.115213,42,75.68442,0.6090226,3.699649,50,78.92824,0.3421053,4.606179,36,69.35198,0.6491228,3.979095,37,77.1543,0.462406,4.138989,45,77.7122,0.20802,4.989854,37,68.39725,0.6954888,3.114222,37,74.60632,0.6340852,4.531158,34,77.59256,0.716792,3.415707,34,70.65186,0.5275689,3.984889,48,72.27792,0.7243108,3.940179,41,63.19233,0.7969925,4.478902,36,72.52582,0.4874687,3.586261,46,73.71235,0.5426065,3.570361,54,75.46133,0.4561403,3.331541,42
ILMN_1234997,284.828,0,15.12942,37,266.968,0,17.17389,34,303.8419,0,10.14371,51,201.5085,0,13.5482,26,306.6822,0,21.574,25,245.8549,0,14.52632,31,191.2021,0,11.05862,27,231.3274,0,20.24594,28,226.9366,0,15.14913,49,376.5777,0,29.42371,41,201.7225,0,16.2522,33,286.9822,0,18.36595,43,213.1337,0,13.7116,34,201.3924,0,12.84228,34,204.1013,0,11.14366,39,214.6255,0,16.44333,33
ILMN_2735822,88.5374,0.3458647,6.626255,34,71.25247,0.6390978,2.953823,31,90.19272,0.3057644,5.221006,42,71.73463,0.5100251,3.778504,36,81.82487,0.3458647,6.037276,32,91.92662,0.2192982,7.369509,33,64.66097,0.5626566,4.20084,31,91.90331,0.1992481,6.219084,35,86.68813,0.3483709,5.468774,37,95.66132,0.3320802,5.688891,38,75.36214,0.3834586,6.471506,36,83.09542,0.4586466,5.70929,35,79.08448,0.3082707,4.929404,46,70.59922,0.547619,5.57766,37,74.19524,0.5213032,3.957251,45,80.35434,0.3383459,5.029244,35
ILMN_2625435,329.2343,0,12.68271,44,241.0155,0,13.07152,41,412.4994,0,16.77369,38,382.3911,0,11.57594,63,256.3353,0,13.40304,41,244.2882,0,10.2568,33,203.651,0,8.200088,49,291.4191,0,14.23761,43,456.9933,0,23.92302,34,366.2658,0,13.20137,41,240.598,0,14.54325,39,280.1233,0,16.41781,35,206.6955,0,13.61072,37,273.8205,0,10.83519,61,347.7371,0,16.87074,41,290.9396,0,15.56494,48
ILMN_2987678,82.47134,0.4411027,6.682755,29,62.31941,0.9035088,4.529119,29,96.08805,0.2443609,6.836613,42,78.42316,0.3558897,4.812783,33,80.08008,0.3734336,4.680147,34,82.18441,0.3734336,4.925707,28,73.899,0.2769423,4.15841,29,72.22468,0.5614035,5.421968,26,80.94106,0.4586466,6.052503,35,94.32609,0.3483709,5.091736,34,75.28163,0.3834586,5.218301,31,87.76204,0.3546366,5.998888,34,67.03996,0.6654136,4.721727,35,73.04278,0.4674186,5.535284,30,84.46902,0.2882206,4.688446,35,78.9265,0.3709273,7.197714,31
ILMN_2720372,72.69279,0.6942356,6.133516,27,60.35393,0.9448621,3.883961,39,81.05691,0.4724311,4.180773,46,65.81106,0.7030075,4.039634,28,54.73805,0.991228,3.397131,23,57.0185,0.9774436,4.024819,35,65.35632,0.5275689,4.048287,25,64.7273,0.8157895,5.466778,30,67.09734,0.8696742,4.729052,46,79.98883,0.6528822,4.770359,44,53.29688,0.991228,4.406669,33,76.82684,0.6065163,7.868467,26,63.27544,0.7944862,3.991838,30,67.19005,0.6704261,4.695831,28,64.36366,0.8295739,4.047973,36,61.77154,0.8972431,4.321163,32
ILMN_2788984,9410.688,0,360.3465,29,9060.8,0,410.3166,22,11572.1,0,417.5246,29,8288.398,0,346.5872,32,9915.936,0,237.1432,25,8870.779,0,307.9997,21,6232.921,0,194.281,33,9093.007,0,202.799,39,8796.992,0,329.9521,28,12093.19,0,354.3559,37,6157.877,0,597.1808,33,8620.522,0,287.5207,30,6704.795,0,261.139,38,7641.904,0,333.7487,33,7237.945,0,202.2416,33,8369.862,0,273.984,32
